Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Point Format,Y,,Point Format,Y,,Point Format,Y
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Horizontal Scale,2e-06,,Horizontal Scale,4e-06,,Horizontal Scale,4e-06
Horizontal Delay,-3.2e-07,,Horizontal Delay,0,,Horizontal Delay,0
Sample Interval,2e-09,,Sample Interval,4e-09,,Sample Interval,4e-09
Record Length,10000,,Record Length,10000,,Record Length,10000
Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,,Probe Attenuation,1,,Probe Attenuation,1
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
Vertical Offset,0,,Vertical Offset,0,,Vertical Offset,0
Vertical Scale,0.1,,Vertical Scale,0.1,,Vertical Scale,0.1
Vertical Position,-0.8,,Vertical Position,0,,Vertical Position,0
,,,,,,,
,,,,,,,
,,,,,,,
Label,,,Label,,,Label,
TIME,CH1,,TIME,REF2,,TIME,REF4
-1.3680e-06,0.176,,-2.0960e-06,nan,,-2.0960e-06,nan
-1.3660e-06,0.176,,-2.0920e-06,nan,,-2.0920e-06,nan
-1.3640e-06,0.18,,-2.0880e-06,nan,,-2.0880e-06,nan
-1.3620e-06,0.176,,-2.0840e-06,nan,,-2.0840e-06,nan
-1.3600e-06,0.176,,-2.0800e-06,nan,,-2.0800e-06,nan
-1.3580e-06,0.176,,-2.0760e-06,nan,,-2.0760e-06,nan
-1.3560e-06,0.18,,-2.0720e-06,nan,,-2.0720e-06,nan
-1.3540e-06,0.18,,-2.0680e-06,nan,,-2.0680e-06,nan
-1.3520e-06,0.184,,-2.0640e-06,nan,,-2.0640e-06,nan
-1.3500e-06,0.18,,-2.0600e-06,nan,,-2.0600e-06,nan
-1.3480e-06,0.18,,-2.0560e-06,nan,,-2.0560e-06,nan
-1.3460e-06,0.176,,-2.0520e-06,nan,,-2.0520e-06,nan
-1.3440e-06,0.176,,-2.0480e-06,nan,,-2.0480e-06,nan
-1.3420e-06,0.184,,-2.0440e-06,nan,,-2.0440e-06,nan
-1.3400e-06,0.18,,-2.0400e-06,nan,,-2.0400e-06,nan
-1.3380e-06,0.172,,-2.0360e-06,nan,,-2.0360e-06,nan
-1.3360e-06,0.18,,-2.0320e-06,nan,,-2.0320e-06,nan
-1.3340e-06,0.18,,-2.0280e-06,nan,,-2.0280e-06,nan
-1.3320e-06,0.184,,-2.0240e-06,nan,,-2.0240e-06,nan
-1.3300e-06,0.188,,-2.0200e-06,nan,,-2.0200e-06,nan
-1.3280e-06,0.18,,-2.0160e-06,nan,,-2.0160e-06,nan
-1.3260e-06,0.184,,-2.0120e-06,nan,,-2.0120e-06,nan
-1.3240e-06,0.176,,-2.0080e-06,nan,,-2.0080e-06,nan
-1.3220e-06,0.168,,-2.0040e-06,nan,,-2.0040e-06,nan
-1.3200e-06,0.176,,-2.0000e-06,nan,,-2.0000e-06,nan
-1.3180e-06,0.176,,-1.9960e-06,nan,,-1.9960e-06,nan
-1.3160e-06,0.18,,-1.9920e-06,nan,,-1.9920e-06,nan
-1.3140e-06,0.176,,-1.9880e-06,nan,,-1.9880e-06,nan
-1.3120e-06,0.176,,-1.9840e-06,nan,,-1.9840e-06,nan
-1.3100e-06,0.18,,-1.9800e-06,nan,,-1.9800e-06,nan
-1.3080e-06,0.176,,-1.9760e-06,nan,,-1.9760e-06,nan
-1.3060e-06,0.18,,-1.9720e-06,nan,,-1.9720e-06,nan
-1.3040e-06,0.184,,-1.9680e-06,nan,,-1.9680e-06,nan
-1.3020e-06,0.18,,-1.9640e-06,nan,,-1.9640e-06,nan
-1.3000e-06,0.172,,-1.9600e-06,nan,,-1.9600e-06,nan
-1.2980e-06,0.184,,-1.9560e-06,nan,,-1.9560e-06,nan
-1.2960e-06,0.18,,-1.9520e-06,nan,,-1.9520e-06,nan
-1.2940e-06,0.164,,-1.9480e-06,nan,,-1.9480e-06,nan
-1.2920e-06,0.172,,-1.9440e-06,nan,,-1.9440e-06,nan
-1.2900e-06,0.176,,-1.9400e-06,nan,,-1.9400e-06,nan
-1.2880e-06,0.176,,-1.9360e-06,nan,,-1.9360e-06,nan
-1.2860e-06,0.172,,-1.9320e-06,nan,,-1.9320e-06,nan
-1.2840e-06,0.188,,-1.9280e-06,nan,,-1.9280e-06,nan
-1.2820e-06,0.176,,-1.9240e-06,nan,,-1.9240e-06,nan
-1.2800e-06,0.184,,-1.9200e-06,nan,,-1.9200e-06,nan
-1.2780e-06,0.184,,-1.9160e-06,nan,,-1.9160e-06,nan
-1.2760e-06,0.188,,-1.9120e-06,nan,,-1.9120e-06,nan
-1.2740e-06,0.176,,-1.9080e-06,nan,,-1.9080e-06,nan
-1.2720e-06,0.18,,-1.9040e-06,nan,,-1.9040e-06,nan
-1.2700e-06,0.176,,-1.9000e-06,nan,,-1.9000e-06,nan
-1.2680e-06,0.176,,-1.8960e-06,nan,,-1.8960e-06,nan
-1.2660e-06,0.184,,-1.8920e-06,nan,,-1.8920e-06,nan
-1.2640e-06,0.168,,-1.8880e-06,nan,,-1.8880e-06,nan
-1.2620e-06,0.188,,-1.8840e-06,nan,,-1.8840e-06,nan
-1.2600e-06,0.176,,-1.8800e-06,nan,,-1.8800e-06,nan
-1.2580e-06,0.18,,-1.8760e-06,nan,,-1.8760e-06,nan
-1.2560e-06,0.184,,-1.8720e-06,nan,,-1.8720e-06,nan
-1.2540e-06,0.18,,-1.8680e-06,nan,,-1.8680e-06,nan
-1.2520e-06,0.172,,-1.8640e-06,nan,,-1.8640e-06,nan
-1.2500e-06,0.184,,-1.8600e-06,nan,,-1.8600e-06,nan
-1.2480e-06,0.188,,-1.8560e-06,nan,,-1.8560e-06,nan
-1.2460e-06,0.18,,-1.8520e-06,nan,,-1.8520e-06,nan
-1.2440e-06,0.176,,-1.8480e-06,nan,,-1.8480e-06,nan
-1.2420e-06,0.176,,-1.8440e-06,nan,,-1.8440e-06,nan
-1.2400e-06,0.184,,-1.8400e-06,nan,,-1.8400e-06,nan
-1.2380e-06,0.18,,-1.8360e-06,nan,,-1.8360e-06,nan
-1.2360e-06,0.184,,-1.8320e-06,nan,,-1.8320e-06,nan
-1.2340e-06,0.188,,-1.8280e-06,nan,,-1.8280e-06,nan
-1.2320e-06,0.18,,-1.8240e-06,nan,,-1.8240e-06,nan
-1.2300e-06,0.184,,-1.8200e-06,nan,,-1.8200e-06,nan
-1.2280e-06,0.18,,-1.8160e-06,nan,,-1.8160e-06,nan
-1.2260e-06,0.172,,-1.8120e-06,nan,,-1.8120e-06,nan
-1.2240e-06,0.184,,-1.8080e-06,nan,,-1.8080e-06,nan
-1.2220e-06,0.184,,-1.8040e-06,nan,,-1.8040e-06,nan
-1.2200e-06,0.184,,-1.8000e-06,nan,,-1.8000e-06,nan
-1.2180e-06,0.18,,-1.7960e-06,nan,,-1.7960e-06,nan
-1.2160e-06,0.184,,-1.7920e-06,nan,,-1.7920e-06,nan
-1.2140e-06,0.18,,-1.7880e-06,nan,,-1.7880e-06,nan
-1.2120e-06,0.172,,-1.7840e-06,nan,,-1.7840e-06,nan
-1.2100e-06,0.176,,-1.7800e-06,nan,,-1.7800e-06,nan
-1.2080e-06,0.184,,-1.7760e-06,nan,,-1.7760e-06,nan
-1.2060e-06,0.184,,-1.7720e-06,nan,,-1.7720e-06,nan
-1.2040e-06,0.18,,-1.7680e-06,nan,,-1.7680e-06,nan
-1.2020e-06,0.18,,-1.7640e-06,nan,,-1.7640e-06,nan
-1.2000e-06,0.18,,-1.7600e-06,nan,,-1.7600e-06,nan
-1.1980e-06,0.192,,-1.7560e-06,nan,,-1.7560e-06,nan
-1.1960e-06,0.176,,-1.7520e-06,nan,,-1.7520e-06,nan
-1.1940e-06,0.184,,-1.7480e-06,nan,,-1.7480e-06,nan
-1.1920e-06,0.18,,-1.7440e-06,nan,,-1.7440e-06,nan
-1.1900e-06,0.18,,-1.7400e-06,nan,,-1.7400e-06,nan
-1.1880e-06,0.172,,-1.7360e-06,nan,,-1.7360e-06,nan
-1.1860e-06,0.188,,-1.7320e-06,nan,,-1.7320e-06,nan
-1.1840e-06,0.18,,-1.7280e-06,nan,,-1.7280e-06,nan
-1.1820e-06,0.18,,-1.7240e-06,nan,,-1.7240e-06,nan
-1.1800e-06,0.184,,-1.7200e-06,nan,,-1.7200e-06,nan
-1.1780e-06,0.18,,-1.7160e-06,nan,,-1.7160e-06,nan
-1.1760e-06,0.184,,-1.7120e-06,nan,,-1.7120e-06,nan
-1.1740e-06,0.184,,-1.7080e-06,nan,,-1.7080e-06,nan
-1.1720e-06,0.184,,-1.7040e-06,nan,,-1.7040e-06,nan
-1.1700e-06,0.176,,-1.7000e-06,nan,,-1.7000e-06,nan
-1.1680e-06,0.18,,-1.6960e-06,nan,,-1.6960e-06,nan
-1.1660e-06,0.18,,-1.6920e-06,nan,,-1.6920e-06,nan
-1.1640e-06,0.184,,-1.6880e-06,nan,,-1.6880e-06,nan
-1.1620e-06,0.184,,-1.6840e-06,nan,,-1.6840e-06,nan
-1.1600e-06,0.18,,-1.6800e-06,nan,,-1.6800e-06,nan
-1.1580e-06,0.18,,-1.6760e-06,nan,,-1.6760e-06,nan
-1.1560e-06,0.172,,-1.6720e-06,nan,,-1.6720e-06,nan
-1.1540e-06,0.176,,-1.6680e-06,nan,,-1.6680e-06,nan
-1.1520e-06,0.176,,-1.6640e-06,nan,,-1.6640e-06,nan
-1.1500e-06,0.184,,-1.6600e-06,nan,,-1.6600e-06,nan
-1.1480e-06,0.176,,-1.6560e-06,nan,,-1.6560e-06,nan
-1.1460e-06,0.192,,-1.6520e-06,nan,,-1.6520e-06,nan
-1.1440e-06,0.184,,-1.6480e-06,nan,,-1.6480e-06,nan
-1.1420e-06,0.18,,-1.6440e-06,nan,,-1.6440e-06,nan
-1.1400e-06,0.184,,-1.6400e-06,nan,,-1.6400e-06,nan
-1.1380e-06,0.18,,-1.6360e-06,nan,,-1.6360e-06,nan
-1.1360e-06,0.168,,-1.6320e-06,nan,,-1.6320e-06,nan
-1.1340e-06,0.18,,-1.6280e-06,nan,,-1.6280e-06,nan
-1.1320e-06,0.176,,-1.6240e-06,nan,,-1.6240e-06,nan
-1.1300e-06,0.184,,-1.6200e-06,nan,,-1.6200e-06,nan
-1.1280e-06,0.172,,-1.6160e-06,nan,,-1.6160e-06,nan
-1.1260e-06,0.184,,-1.6120e-06,nan,,-1.6120e-06,nan
-1.1240e-06,0.184,,-1.6080e-06,nan,,-1.6080e-06,nan
-1.1220e-06,0.176,,-1.6040e-06,nan,,-1.6040e-06,nan
-1.1200e-06,0.192,,-1.6000e-06,nan,,-1.6000e-06,nan
-1.1180e-06,0.176,,-1.5960e-06,nan,,-1.5960e-06,nan
-1.1160e-06,0.184,,-1.5920e-06,nan,,-1.5920e-06,nan
-1.1140e-06,0.172,,-1.5880e-06,nan,,-1.5880e-06,nan
-1.1120e-06,0.184,,-1.5840e-06,nan,,-1.5840e-06,nan
-1.1100e-06,0.18,,-1.5800e-06,nan,,-1.5800e-06,nan
-1.1080e-06,0.184,,-1.5760e-06,nan,,-1.5760e-06,nan
-1.1060e-06,0.176,,-1.5720e-06,nan,,-1.5720e-06,nan
-1.1040e-06,0.168,,-1.5680e-06,nan,,-1.5680e-06,nan
-1.1020e-06,0.18,,-1.5640e-06,nan,,-1.5640e-06,nan
-1.1000e-06,0.18,,-1.5600e-06,nan,,-1.5600e-06,nan
-1.0980e-06,0.18,,-1.5560e-06,nan,,-1.5560e-06,nan
-1.0960e-06,0.176,,-1.5520e-06,nan,,-1.5520e-06,nan
-1.0940e-06,0.18,,-1.5480e-06,nan,,-1.5480e-06,nan
-1.0920e-06,0.176,,-1.5440e-06,nan,,-1.5440e-06,nan
-1.0900e-06,0.192,,-1.5400e-06,nan,,-1.5400e-06,nan
-1.0880e-06,0.176,,-1.5360e-06,nan,,-1.5360e-06,nan
-1.0860e-06,0.184,,-1.5320e-06,nan,,-1.5320e-06,nan
-1.0840e-06,0.176,,-1.5280e-06,nan,,-1.5280e-06,nan
-1.0820e-06,0.176,,-1.5240e-06,nan,,-1.5240e-06,nan
-1.0800e-06,0.18,,-1.5200e-06,nan,,-1.5200e-06,nan
-1.0780e-06,0.18,,-1.5160e-06,nan,,-1.5160e-06,nan
-1.0760e-06,0.188,,-1.5120e-06,nan,,-1.5120e-06,nan
-1.0740e-06,0.172,,-1.5080e-06,nan,,-1.5080e-06,nan
-1.0720e-06,0.184,,-1.5040e-06,nan,,-1.5040e-06,nan
-1.0700e-06,0.172,,-1.5000e-06,nan,,-1.5000e-06,nan
-1.0680e-06,0.18,,-1.4960e-06,nan,,-1.4960e-06,nan
-1.0660e-06,0.188,,-1.4920e-06,nan,,-1.4920e-06,nan
-1.0640e-06,0.184,,-1.4880e-06,nan,,-1.4880e-06,nan
-1.0620e-06,0.184,,-1.4840e-06,nan,,-1.4840e-06,nan
-1.0600e-06,0.188,,-1.4800e-06,nan,,-1.4800e-06,nan
-1.0580e-06,0.176,,-1.4760e-06,nan,,-1.4760e-06,nan
-1.0560e-06,0.184,,-1.4720e-06,nan,,-1.4720e-06,nan
-1.0540e-06,0.176,,-1.4680e-06,nan,,-1.4680e-06,nan
-1.0520e-06,0.18,,-1.4640e-06,nan,,-1.4640e-06,nan
-1.0500e-06,0.176,,-1.4600e-06,nan,,-1.4600e-06,nan
-1.0480e-06,0.18,,-1.4560e-06,nan,,-1.4560e-06,nan
-1.0460e-06,0.184,,-1.4520e-06,nan,,-1.4520e-06,nan
-1.0440e-06,0.184,,-1.4480e-06,nan,,-1.4480e-06,nan
-1.0420e-06,0.184,,-1.4440e-06,nan,,-1.4440e-06,nan
-1.0400e-06,0.184,,-1.4400e-06,nan,,-1.4400e-06,nan
-1.0380e-06,0.176,,-1.4360e-06,nan,,-1.4360e-06,nan
-1.0360e-06,0.18,,-1.4320e-06,nan,,-1.4320e-06,nan
-1.0340e-06,0.176,,-1.4280e-06,nan,,-1.4280e-06,nan
-1.0320e-06,0.184,,-1.4240e-06,nan,,-1.4240e-06,nan
-1.0300e-06,0.18,,-1.4200e-06,nan,,-1.4200e-06,nan
-1.0280e-06,0.172,,-1.4160e-06,nan,,-1.4160e-06,nan
-1.0260e-06,0.176,,-1.4120e-06,nan,,-1.4120e-06,nan
-1.0240e-06,0.184,,-1.4080e-06,nan,,-1.4080e-06,nan
-1.0220e-06,0.188,,-1.4040e-06,nan,,-1.4040e-06,nan
-1.0200e-06,0.184,,-1.4000e-06,nan,,-1.4000e-06,nan
-1.0180e-06,0.196,,-1.3960e-06,nan,,-1.3960e-06,nan
-1.0160e-06,0.18,,-1.3920e-06,nan,,-1.3920e-06,nan
-1.0140e-06,0.188,,-1.3880e-06,nan,,-1.3880e-06,nan
-1.0120e-06,0.184,,-1.3840e-06,nan,,-1.3840e-06,nan
-1.0100e-06,0.184,,-1.3800e-06,nan,,-1.3800e-06,nan
-1.0080e-06,0.184,,-1.3760e-06,nan,,-1.3760e-06,nan
-1.0060e-06,0.176,,-1.3720e-06,nan,,-1.3720e-06,nan
-1.0040e-06,0.184,,-1.3680e-06,nan,,-1.3680e-06,nan
-1.0020e-06,0.18,,-1.3640e-06,nan,,-1.3640e-06,nan
-1.0000e-06,0.188,,-1.3600e-06,nan,,-1.3600e-06,nan
-9.9800e-07,0.184,,-1.3560e-06,nan,,-1.3560e-06,nan
-9.9600e-07,0.184,,-1.3520e-06,nan,,-1.3520e-06,nan
-9.9400e-07,0.176,,-1.3480e-06,nan,,-1.3480e-06,nan
-9.9200e-07,0.184,,-1.3440e-06,nan,,-1.3440e-06,nan
-9.9000e-07,0.192,,-1.3400e-06,nan,,-1.3400e-06,nan
-9.8800e-07,0.18,,-1.3360e-06,nan,,-1.3360e-06,nan
-9.8600e-07,0.176,,-1.3320e-06,nan,,-1.3320e-06,nan
-9.8400e-07,0.184,,-1.3280e-06,nan,,-1.3280e-06,nan
-9.8200e-07,0.184,,-1.3240e-06,nan,,-1.3240e-06,nan
-9.8000e-07,0.192,,-1.3200e-06,nan,,-1.3200e-06,nan
-9.7800e-07,0.188,,-1.3160e-06,nan,,-1.3160e-06,nan
-9.7600e-07,0.18,,-1.3120e-06,nan,,-1.3120e-06,nan
-9.7400e-07,0.18,,-1.3080e-06,nan,,-1.3080e-06,nan
-9.7200e-07,0.176,,-1.3040e-06,nan,,-1.3040e-06,nan
-9.7000e-07,0.188,,-1.3000e-06,nan,,-1.3000e-06,nan
-9.6800e-07,0.18,,-1.2960e-06,nan,,-1.2960e-06,nan
-9.6600e-07,0.188,,-1.2920e-06,nan,,-1.2920e-06,nan
-9.6400e-07,0.184,,-1.2880e-06,nan,,-1.2880e-06,nan
-9.6200e-07,0.176,,-1.2840e-06,nan,,-1.2840e-06,nan
-9.6000e-07,0.176,,-1.2800e-06,nan,,-1.2800e-06,nan
-9.5800e-07,0.18,,-1.2760e-06,nan,,-1.2760e-06,nan
-9.5600e-07,0.184,,-1.2720e-06,nan,,-1.2720e-06,nan
-9.5400e-07,0.18,,-1.2680e-06,nan,,-1.2680e-06,nan
-9.5200e-07,0.192,,-1.2640e-06,nan,,-1.2640e-06,nan
-9.5000e-07,0.184,,-1.2600e-06,nan,,-1.2600e-06,nan
-9.4800e-07,0.18,,-1.2560e-06,nan,,-1.2560e-06,nan
-9.4600e-07,0.192,,-1.2520e-06,nan,,-1.2520e-06,nan
-9.4400e-07,0.184,,-1.2480e-06,nan,,-1.2480e-06,nan
-9.4200e-07,0.176,,-1.2440e-06,nan,,-1.2440e-06,nan
-9.4000e-07,0.18,,-1.2400e-06,nan,,-1.2400e-06,nan
-9.3800e-07,0.18,,-1.2360e-06,nan,,-1.2360e-06,nan
-9.3600e-07,0.176,,-1.2320e-06,nan,,-1.2320e-06,nan
-9.3400e-07,0.184,,-1.2280e-06,nan,,-1.2280e-06,nan
-9.3200e-07,0.176,,-1.2240e-06,nan,,-1.2240e-06,nan
-9.3000e-07,0.184,,-1.2200e-06,nan,,-1.2200e-06,nan
-9.2800e-07,0.184,,-1.2160e-06,nan,,-1.2160e-06,nan
-9.2600e-07,0.172,,-1.2120e-06,nan,,-1.2120e-06,nan
-9.2400e-07,0.184,,-1.2080e-06,nan,,-1.2080e-06,nan
-9.2200e-07,0.192,,-1.2040e-06,nan,,-1.2040e-06,nan
-9.2000e-07,0.18,,-1.2000e-06,nan,,-1.2000e-06,nan
-9.1800e-07,0.188,,-1.1960e-06,nan,,-1.1960e-06,nan
-9.1600e-07,0.18,,-1.1920e-06,nan,,-1.1920e-06,nan
-9.1400e-07,0.18,,-1.1880e-06,nan,,-1.1880e-06,nan
-9.1200e-07,0.184,,-1.1840e-06,nan,,-1.1840e-06,nan
-9.1000e-07,0.184,,-1.1800e-06,nan,,-1.1800e-06,nan
-9.0800e-07,0.192,,-1.1760e-06,nan,,-1.1760e-06,nan
-9.0600e-07,0.172,,-1.1720e-06,nan,,-1.1720e-06,nan
-9.0400e-07,0.192,,-1.1680e-06,nan,,-1.1680e-06,nan
-9.0200e-07,0.18,,-1.1640e-06,nan,,-1.1640e-06,nan
-9.0000e-07,0.18,,-1.1600e-06,nan,,-1.1600e-06,nan
-8.9800e-07,0.192,,-1.1560e-06,nan,,-1.1560e-06,nan
-8.9600e-07,0.176,,-1.1520e-06,nan,,-1.1520e-06,nan
-8.9400e-07,0.184,,-1.1480e-06,nan,,-1.1480e-06,nan
-8.9200e-07,0.184,,-1.1440e-06,nan,,-1.1440e-06,nan
-8.9000e-07,0.188,,-1.1400e-06,nan,,-1.1400e-06,nan
-8.8800e-07,0.188,,-1.1360e-06,nan,,-1.1360e-06,nan
-8.8600e-07,0.184,,-1.1320e-06,nan,,-1.1320e-06,nan
-8.8400e-07,0.172,,-1.1280e-06,nan,,-1.1280e-06,nan
-8.8200e-07,0.184,,-1.1240e-06,nan,,-1.1240e-06,nan
-8.8000e-07,0.18,,-1.1200e-06,nan,,-1.1200e-06,nan
-8.7800e-07,0.172,,-1.1160e-06,nan,,-1.1160e-06,nan
-8.7600e-07,0.184,,-1.1120e-06,nan,,-1.1120e-06,nan
-8.7400e-07,0.184,,-1.1080e-06,nan,,-1.1080e-06,nan
-8.7200e-07,0.184,,-1.1040e-06,nan,,-1.1040e-06,nan
-8.7000e-07,0.188,,-1.1000e-06,nan,,-1.1000e-06,nan
-8.6800e-07,0.18,,-1.0960e-06,nan,,-1.0960e-06,nan
-8.6600e-07,0.168,,-1.0920e-06,nan,,-1.0920e-06,nan
-8.6400e-07,0.176,,-1.0880e-06,nan,,-1.0880e-06,nan
-8.6200e-07,0.192,,-1.0840e-06,nan,,-1.0840e-06,nan
-8.6000e-07,0.18,,-1.0800e-06,nan,,-1.0800e-06,nan
-8.5800e-07,0.18,,-1.0760e-06,nan,,-1.0760e-06,nan
-8.5600e-07,0.188,,-1.0720e-06,nan,,-1.0720e-06,nan
-8.5400e-07,0.184,,-1.0680e-06,nan,,-1.0680e-06,nan
-8.5200e-07,0.176,,-1.0640e-06,nan,,-1.0640e-06,nan
-8.5000e-07,0.184,,-1.0600e-06,nan,,-1.0600e-06,nan
-8.4800e-07,0.18,,-1.0560e-06,nan,,-1.0560e-06,nan
-8.4600e-07,0.184,,-1.0520e-06,nan,,-1.0520e-06,nan
-8.4400e-07,0.184,,-1.0480e-06,nan,,-1.0480e-06,nan
-8.4200e-07,0.188,,-1.0440e-06,nan,,-1.0440e-06,nan
-8.4000e-07,0.184,,-1.0400e-06,nan,,-1.0400e-06,nan
-8.3800e-07,0.176,,-1.0360e-06,nan,,-1.0360e-06,nan
-8.3600e-07,0.188,,-1.0320e-06,nan,,-1.0320e-06,nan
-8.3400e-07,0.184,,-1.0280e-06,nan,,-1.0280e-06,nan
-8.3200e-07,0.184,,-1.0240e-06,nan,,-1.0240e-06,nan
-8.3000e-07,0.184,,-1.0200e-06,nan,,-1.0200e-06,nan
-8.2800e-07,0.188,,-1.0160e-06,nan,,-1.0160e-06,nan
-8.2600e-07,0.184,,-1.0120e-06,nan,,-1.0120e-06,nan
-8.2400e-07,0.18,,-1.0080e-06,nan,,-1.0080e-06,nan
-8.2200e-07,0.172,,-1.0040e-06,nan,,-1.0040e-06,nan
-8.2000e-07,0.192,,-1.0000e-06,nan,,-1.0000e-06,nan
-8.1800e-07,0.188,,-9.9600e-07,nan,,-9.9600e-07,nan
-8.1600e-07,0.184,,-9.9200e-07,nan,,-9.9200e-07,nan
-8.1400e-07,0.18,,-9.8800e-07,nan,,-9.8800e-07,nan
-8.1200e-07,0.176,,-9.8400e-07,nan,,-9.8400e-07,nan
-8.1000e-07,0.18,,-9.8000e-07,nan,,-9.8000e-07,nan
-8.0800e-07,0.184,,-9.7600e-07,nan,,-9.7600e-07,nan
-8.0600e-07,0.18,,-9.7200e-07,nan,,-9.7200e-07,nan
-8.0400e-07,0.18,,-9.6800e-07,nan,,-9.6800e-07,nan
-8.0200e-07,0.188,,-9.6400e-07,nan,,-9.6400e-07,nan
-8.0000e-07,0.184,,-9.6000e-07,nan,,-9.6000e-07,nan
-7.9800e-07,0.184,,-9.5600e-07,nan,,-9.5600e-07,nan
-7.9600e-07,0.18,,-9.5200e-07,nan,,-9.5200e-07,nan
-7.9400e-07,0.184,,-9.4800e-07,nan,,-9.4800e-07,nan
-7.9200e-07,0.184,,-9.4400e-07,nan,,-9.4400e-07,nan
-7.9000e-07,0.18,,-9.4000e-07,nan,,-9.4000e-07,nan
-7.8800e-07,0.168,,-9.3600e-07,nan,,-9.3600e-07,nan
-7.8600e-07,0.184,,-9.3200e-07,nan,,-9.3200e-07,nan
-7.8400e-07,0.18,,-9.2800e-07,nan,,-9.2800e-07,nan
-7.8200e-07,0.192,,-9.2400e-07,nan,,-9.2400e-07,nan
-7.8000e-07,0.18,,-9.2000e-07,nan,,-9.2000e-07,nan
-7.7800e-07,0.184,,-9.1600e-07,nan,,-9.1600e-07,nan
-7.7600e-07,0.184,,-9.1200e-07,nan,,-9.1200e-07,nan
-7.7400e-07,0.188,,-9.0800e-07,nan,,-9.0800e-07,nan
-7.7200e-07,0.184,,-9.0400e-07,nan,,-9.0400e-07,nan
-7.7000e-07,0.192,,-9.0000e-07,nan,,-9.0000e-07,nan
-7.6800e-07,0.184,,-8.9600e-07,nan,,-8.9600e-07,nan
-7.6600e-07,0.168,,-8.9200e-07,nan,,-8.9200e-07,nan
-7.6400e-07,0.192,,-8.8800e-07,nan,,-8.8800e-07,nan
-7.6200e-07,0.184,,-8.8400e-07,nan,,-8.8400e-07,nan
-7.6000e-07,0.192,,-8.8000e-07,nan,,-8.8000e-07,nan
-7.5800e-07,0.184,,-8.7600e-07,nan,,-8.7600e-07,nan
-7.5600e-07,0.188,,-8.7200e-07,nan,,-8.7200e-07,nan
-7.5400e-07,0.188,,-8.6800e-07,nan,,-8.6800e-07,nan
-7.5200e-07,0.188,,-8.6400e-07,nan,,-8.6400e-07,nan
-7.5000e-07,0.18,,-8.6000e-07,nan,,-8.6000e-07,nan
-7.4800e-07,0.188,,-8.5600e-07,nan,,-8.5600e-07,nan
-7.4600e-07,0.184,,-8.5200e-07,nan,,-8.5200e-07,nan
-7.4400e-07,0.184,,-8.4800e-07,nan,,-8.4800e-07,nan
-7.4200e-07,0.184,,-8.4400e-07,nan,,-8.4400e-07,nan
-7.4000e-07,0.176,,-8.4000e-07,nan,,-8.4000e-07,nan
-7.3800e-07,0.184,,-8.3600e-07,nan,,-8.3600e-07,nan
-7.3600e-07,0.192,,-8.3200e-07,nan,,-8.3200e-07,nan
-7.3400e-07,0.184,,-8.2800e-07,nan,,-8.2800e-07,nan
-7.3200e-07,0.188,,-8.2400e-07,nan,,-8.2400e-07,nan
-7.3000e-07,0.184,,-8.2000e-07,nan,,-8.2000e-07,nan
-7.2800e-07,0.188,,-8.1600e-07,nan,,-8.1600e-07,nan
-7.2600e-07,0.184,,-8.1200e-07,nan,,-8.1200e-07,nan
-7.2400e-07,0.184,,-8.0800e-07,nan,,-8.0800e-07,nan
-7.2200e-07,0.184,,-8.0400e-07,nan,,-8.0400e-07,nan
-7.2000e-07,0.188,,-8.0000e-07,nan,,-8.0000e-07,nan
-7.1800e-07,0.188,,-7.9600e-07,nan,,-7.9600e-07,nan
-7.1600e-07,0.184,,-7.9200e-07,nan,,-7.9200e-07,nan
-7.1400e-07,0.18,,-7.8800e-07,nan,,-7.8800e-07,nan
-7.1200e-07,0.18,,-7.8400e-07,nan,,-7.8400e-07,nan
-7.1000e-07,0.176,,-7.8000e-07,nan,,-7.8000e-07,nan
-7.0800e-07,0.176,,-7.7600e-07,nan,,-7.7600e-07,nan
-7.0600e-07,0.192,,-7.7200e-07,nan,,-7.7200e-07,nan
-7.0400e-07,0.192,,-7.6800e-07,nan,,-7.6800e-07,nan
-7.0200e-07,0.188,,-7.6400e-07,nan,,-7.6400e-07,nan
-7.0000e-07,0.184,,-7.6000e-07,nan,,-7.6000e-07,nan
-6.9800e-07,0.18,,-7.5600e-07,nan,,-7.5600e-07,nan
-6.9600e-07,0.18,,-7.5200e-07,nan,,-7.5200e-07,nan
-6.9400e-07,0.188,,-7.4800e-07,nan,,-7.4800e-07,nan
-6.9200e-07,0.192,,-7.4400e-07,nan,,-7.4400e-07,nan
-6.9000e-07,0.188,,-7.4000e-07,nan,,-7.4000e-07,nan
-6.8800e-07,0.192,,-7.3600e-07,nan,,-7.3600e-07,nan
-6.8600e-07,0.192,,-7.3200e-07,nan,,-7.3200e-07,nan
-6.8400e-07,0.192,,-7.2800e-07,nan,,-7.2800e-07,nan
-6.8200e-07,0.184,,-7.2400e-07,nan,,-7.2400e-07,nan
-6.8000e-07,0.192,,-7.2000e-07,nan,,-7.2000e-07,nan
